6.650,0.0086000
6.660,0.017930
6.670,0.027160
6.680,0.036310
6.690,0.045380
6.700,0.054350
6.710,0.063250
6.720,0.072060
6.730,0.080790
6.740,0.089430
6.750,0.098000
6.760,0.10648
6.770,0.11489
6.780,0.12322
6.790,0.13147
6.800,0.13964
6.810,0.14774
6.820,0.15576
6.830,0.16371
6.840,0.17158
6.850,0.17939
6.860,0.18711
6.870,0.19477
6.880,0.20236
6.890,0.20987
6.900,0.21732
6.910,0.22470
6.920,0.23200
6.930,0.23925
6.940,0.24642
6.950,0.25353
6.960,0.26057
6.970,0.26755
6.980,0.27446
6.990,0.28131
7.000,0.28810
7.010,0.29483
7.020,0.30149
7.030,0.30809
7.040,0.31463
7.050,0.32111
7.060,0.32754
7.070,0.33390
7.080,0.34020
7.090,0.34645
7.100,0.35264
7.110,0.35878
7.120,0.36485
7.130,0.37088
7.140,0.37684
7.150,0.38276
7.160,0.38861
7.170,0.39442
7.180,0.40017
7.190,0.40587
7.200,0.41152
7.210,0.41712
7.220,0.42266
7.230,0.42816
7.240,0.43361
7.250,0.43900
7.260,0.44435
7.270,0.44965
7.280,0.45490
7.290,0.46010
7.300,0.46526
7.310,0.47037
7.320,0.47543
7.330,0.48045
7.340,0.48542
7.350,0.49035
7.360,0.49523
7.370,0.50007
7.380,0.50487
7.390,0.50962
7.400,0.51433
7.410,0.51900
7.420,0.52362
7.430,0.52820
7.440,0.53275
7.450,0.53725
7.460,0.54171
7.470,0.54613
7.480,0.55051
7.490,0.55485
7.500,0.55915
7.510,0.56341
7.520,0.56764
7.530,0.57183
7.540,0.57598
7.550,0.58009
7.560,0.58417
7.570,0.58821
7.580,0.59221
7.590,0.59618
7.600,0.60011
7.610,0.60400
7.620,0.60787
7.630,0.61169
7.640,0.61549
7.650,0.61925
7.660,0.62297
7.670,0.62666
7.680,0.63032
7.690,0.63395
7.700,0.63754
7.710,0.64111
7.720,0.64464
7.730,0.64814
7.740,0.65160
7.750,0.65504
7.760,0.65845
7.770,0.66182
7.780,0.66517
7.790,0.66848
7.800,0.67177
7.810,0.67503
7.820,0.67826
7.830,0.68145
7.840,0.68463
7.850,0.68777
7.860,0.69088
7.870,0.69397
7.880,0.69703
7.890,0.70006
7.900,0.70307
7.910,0.70605
7.920,0.70900
7.930,0.71193
7.940,0.71483
7.950,0.71770
7.960,0.72055
7.970,0.72337
7.980,0.72617
7.990,0.72894
8.000,0.73169
8.010,0.73442
8.020,0.73712
8.030,0.73980
8.040,0.74245
8.050,0.74508
8.060,0.74768
8.070,0.75027
8.080,0.75283
8.090,0.75536
8.100,0.75788
8.110,0.76037
8.120,0.76284
8.130,0.76529
8.140,0.76772
8.150,0.77012
8.160,0.77250
8.170,0.77487
8.180,0.77721
8.190,0.77953
8.200,0.78183
8.210,0.78411
8.220,0.78637
8.230,0.78861
8.240,0.79083
8.250,0.79303
8.260,0.79521
8.270,0.79737
8.280,0.79952
8.290,0.80164
8.300,0.80374
8.310,0.80583
8.320,0.80790
8.330,0.80995
8.340,0.81198
8.350,0.81399
8.360,0.81598
8.370,0.81796
8.380,0.81992
8.390,0.82186
8.400,0.82379
8.410,0.82570
8.420,0.82759
8.430,0.82946
8.440,0.83132
8.450,0.83316
8.460,0.83499
8.470,0.83680
8.480,0.83859
8.490,0.84036
8.500,0.84213
8.510,0.84387
8.520,0.84560
8.530,0.84731
8.540,0.84901
8.550,0.85070
8.560,0.85237
8.570,0.85402
8.580,0.85566
8.590,0.85729
8.600,0.85890
8.610,0.86049
8.620,0.86208
8.630,0.86364
8.640,0.86520
8.650,0.86674
8.660,0.86826
8.670,0.86978
8.680,0.87128
8.690,0.87276
8.700,0.87423
8.710,0.87569
8.720,0.87714
8.730,0.87857
8.740,0.88000
8.750,0.88140
8.760,0.88280
8.770,0.88418
8.780,0.88555
8.790,0.88691
8.800,0.88826
8.810,0.88959
8.820,0.89091
8.830,0.89223
8.840,0.89352
8.850,0.89481
8.860,0.89609
8.870,0.89735
8.880,0.89860
8.890,0.89985
8.900,0.90108
8.910,0.90230
8.920,0.90350
8.930,0.90470
8.940,0.90589
8.950,0.90707
8.960,0.90823
8.970,0.90939
8.980,0.91053
8.990,0.91167
9.000,0.91279
9.010,0.91390
9.020,0.91501
9.030,0.91610
9.040,0.91719
9.050,0.91826
9.060,0.91933
9.070,0.92038
9.080,0.92143
9.090,0.92246
9.100,0.92349
9.110,0.92451
9.120,0.92552
9.130,0.92652
9.140,0.92751
9.150,0.92849
9.160,0.92946
9.170,0.93042
9.180,0.93138
9.190,0.93232
9.200,0.93326
9.210,0.93419
9.220,0.93511
9.230,0.93602
9.240,0.93693
9.250,0.93782
9.260,0.93871
9.270,0.93959
9.280,0.94046
9.290,0.94132
9.300,0.94218
9.310,0.94302
9.320,0.94386
9.330,0.94470
9.340,0.94552
9.350,0.94634
9.360,0.94715
9.370,0.94795
9.380,0.94874
9.390,0.94952
9.400,0.95029
9.410,0.95105
9.420,0.95180
9.430,0.95254
9.440,0.95327
9.450,0.95399
9.460,0.95469
9.470,0.95539
9.480,0.95608
9.490,0.95676
9.500,0.95742
9.510,0.95808
9.520,0.95873
9.530,0.95937
9.540,0.96000
9.550,0.96062
9.560,0.96123
9.570,0.96184
9.580,0.96243
9.590,0.96302
9.600,0.96359
9.610,0.96416
9.620,0.96472
9.630,0.96528
9.640,0.96582
9.650,0.96636
9.660,0.96689
9.670,0.96741
9.680,0.96792
9.690,0.96843
9.700,0.96893
9.710,0.96942
9.720,0.96991
9.730,0.97038
9.740,0.97085
9.750,0.97132
9.760,0.97177
9.770,0.97222
9.780,0.97267
9.790,0.97310
9.800,0.97353
9.810,0.97396
9.820,0.97438
9.830,0.97479
9.840,0.97519
9.850,0.97559
9.860,0.97599
9.870,0.97637
9.880,0.97676
9.890,0.97713
9.900,0.97750
9.910,0.97787
9.920,0.97823
9.930,0.97858
9.940,0.97893
9.950,0.97928
9.960,0.97961
9.970,0.97995
9.980,0.98028
9.990,0.98060
10.00,0.98092
10.01,0.98123
10.02,0.98154
10.03,0.98185
10.04,0.98215
10.05,0.98244
10.06,0.98273
10.07,0.98302
10.08,0.98330
10.09,0.98358
10.10,0.98385
10.11,0.98412
10.12,0.98439
10.13,0.98465
10.14,0.98491
10.15,0.98516
10.16,0.98541
10.17,0.98565
10.18,0.98589
10.19,0.98613
10.20,0.98637
10.21,0.98660
10.22,0.98682
10.23,0.98705
10.24,0.98727
10.25,0.98748
10.26,0.98770
10.27,0.98791
10.28,0.98811
10.29,0.98832
10.30,0.98852
10.31,0.98871
10.32,0.98891
10.33,0.98910
10.34,0.98929
10.35,0.98947
10.36,0.98965
10.37,0.98983
10.38,0.99001
10.39,0.99018
10.40,0.99035
10.41,0.99052
10.42,0.99069
10.43,0.99085
10.44,0.99101
10.45,0.99117
10.46,0.99132
10.47,0.99147
10.48,0.99162
10.49,0.99177
10.50,0.99192
10.51,0.99206
10.52,0.99220
10.53,0.99234
10.54,0.99247
10.55,0.99261
10.56,0.99274
10.57,0.99287
10.58,0.99299
10.59,0.99312
10.60,0.99324
10.61,0.99336
10.62,0.99348
10.63,0.99360
10.64,0.99372
10.65,0.99383
10.66,0.99394
10.67,0.99405
10.68,0.99416
10.69,0.99426
10.70,0.99437
10.71,0.99447
10.72,0.99457
10.73,0.99467
10.74,0.99477
10.75,0.99486
10.76,0.99496
10.77,0.99505
10.78,0.99514
10.79,0.99523
10.80,0.99532
10.81,0.99540
10.82,0.99549
10.83,0.99557
10.84,0.99565
10.85,0.99573
10.86,0.99581
10.87,0.99589
10.88,0.99596
10.89,0.99604
10.90,0.99611
10.91,0.99619
10.92,0.99626
10.93,0.99633
10.94,0.99640
10.95,0.99646
10.96,0.99653
10.97,0.99660
10.98,0.99666
10.99,0.99672
11.00,0.99678
11.01,0.99684
11.02,0.99690
11.03,0.99696
11.04,0.99702
11.05,0.99708
11.06,0.99713
11.07,0.99719
11.08,0.99724
11.09,0.99729
11.10,0.99734
11.11,0.99739
11.12,0.99744
11.13,0.99749
11.14,0.99754
11.15,0.99759
11.16,0.99763
11.17,0.99768
11.18,0.99772
11.19,0.99777
11.20,0.99781
11.21,0.99785
11.22,0.99790
11.23,0.99794
11.24,0.99798
11.25,0.99801
11.26,0.99805
11.27,0.99809
11.28,0.99813
11.29,0.99816
11.30,0.99820
11.31,0.99824
11.32,0.99827
11.33,0.99830
11.34,0.99834
11.35,0.99837
11.36,0.99840
11.37,0.99843
11.38,0.99846
11.39,0.99849
11.40,0.99852
11.41,0.99855
11.42,0.99858
11.43,0.99861
11.44,0.99864
11.45,0.99866
11.46,0.99869
11.47,0.99871
11.48,0.99874
11.49,0.99877
11.50,0.99879
11.51,0.99881
11.52,0.99884
11.53,0.99886
11.54,0.99888
11.55,0.99891
11.56,0.99893
11.57,0.99895
11.58,0.99897
11.59,0.99899
11.60,0.99901
11.61,0.99903
11.62,0.99905
11.63,0.99907
11.64,0.99909
11.65,0.99911
11.66,0.99912
11.67,0.99914
11.68,0.99916
11.69,0.99918
11.70,0.99919
11.71,0.99921
11.72,0.99922
11.73,0.99924
11.74,0.99926
11.75,0.99927
11.76,0.99929
11.77,0.99930
11.78,0.99931
11.79,0.99933
11.80,0.99934
11.81,0.99936
11.82,0.99937
11.83,0.99938
11.84,0.99939
11.85,0.99941
11.86,0.99942
11.87,0.99943
11.88,0.99944
11.89,0.99945
11.90,0.99947
11.91,0.99948
11.92,0.99949
11.93,0.99950
11.94,0.99951
11.95,0.99952
11.96,0.99953
11.97,0.99954
11.98,0.99955
11.99,0.99956
12.00,0.99957
12.01,0.99958
12.02,0.99958
12.03,0.99959
12.04,0.99960
12.05,0.99961
12.06,0.99962
12.07,0.99963
12.08,0.99963
12.09,0.99964
12.10,0.99965
12.11,0.99966
12.12,0.99966
12.13,0.99967
12.14,0.99968
12.15,0.99968
12.16,0.99969
12.17,0.99970
12.18,0.99970
12.19,0.99971
12.20,0.99972
12.21,0.99972
12.22,0.99973
12.23,0.99973
12.24,0.99974
12.25,0.99975
12.26,0.99975
12.27,0.99976
12.28,0.99976
12.29,0.99977
12.30,0.99977
12.31,0.99978
12.32,0.99978
12.33,0.99979
12.34,0.99979
12.35,0.99980
12.36,0.99980
12.37,0.99980
12.38,0.99981
12.39,0.99981
12.40,0.99982
12.41,0.99982
12.42,0.99982
12.43,0.99983
12.44,0.99983
12.45,0.99984
12.46,0.99984
12.47,0.99984
12.48,0.99985
12.49,0.99985
12.50,0.99985
12.51,0.99986
12.52,0.99986
12.53,0.99986
12.54,0.99987
12.55,0.99987
12.56,0.99987
12.57,0.99987
12.58,0.99988
12.59,0.99988
12.60,0.99988
12.61,0.99989
12.62,0.99989
12.63,0.99989
12.64,0.99989
12.65,0.99990
12.66,0.99990
12.67,0.99990
12.68,0.99990
12.69,0.99990
12.70,0.99991
12.71,0.99991
12.72,0.99991
12.73,0.99991
12.74,0.99992
12.75,0.99992
12.76,0.99992
12.77,0.99992
12.78,0.99992
12.79,0.99992
12.80,0.99993
12.81,0.99993
12.82,0.99993
12.83,0.99993
12.84,0.99993
12.85,0.99993
12.86,0.99994
12.87,0.99994
12.88,0.99994
12.89,0.99994
12.90,0.99994
12.91,0.99994
12.92,0.99994
12.93,0.99995
12.94,0.99995
12.95,0.99995
12.96,0.99995
12.97,0.99995
12.98,0.99995
12.99,0.99995
13.00,0.99995
13.01,0.99996
13.02,0.99996
13.03,0.99996
13.04,0.99996
13.05,0.99996
13.06,0.99996
13.07,0.99996
13.08,0.99996
13.09,0.99996
13.10,0.99996
13.11,0.99997
13.12,0.99997
13.13,0.99997
13.14,0.99997
13.15,0.99997
13.16,0.99997
13.17,0.99997
13.18,0.99997
13.19,0.99997
13.20,0.99997
13.21,0.99997
13.22,0.99997
13.23,0.99998
13.24,0.99998
13.25,0.99998
13.26,0.99998
13.27,0.99998
13.28,0.99998
13.29,0.99998
13.30,0.99998
13.31,0.99998
13.32,0.99998
13.33,0.99998
13.34,0.99998
13.35,0.99998
13.36,0.99998
13.37,0.99998
13.38,0.99998
13.39,0.99998
13.40,0.99998
13.41,0.99999
13.42,0.99999
13.43,0.99999
13.44,0.99999
13.45,0.99999
13.46,0.99999
13.47,0.99999
13.48,0.99999
13.49,0.99999
13.50,0.99999
13.51,0.99999
13.52,0.99999
13.53,0.99999
13.54,0.99999
13.55,0.99999
13.56,0.99999
13.57,0.99999
13.58,0.99999
13.59,0.99999
13.60,0.99999
13.61,0.99999
13.62,0.99999
13.63,0.99999
13.64,0.99999
13.65,0.99999
13.66,0.99999
13.67,0.99999
13.68,0.99999
13.69,0.99999
13.70,0.99999
13.71,1.0000